Kitchen_1,Kitchen_2,Bedroom_2,Bedroom_4,Bedroom_5,Bedroom_6,BsmtFullBath_1,BsmtFullBath_3,LotArea,HalfBath_1,OpenPorchSF,2ndFlrSF,WoodDeckSF,LotFrontage,BsmtFinSF1,Fireplaces_1,Fireplaces_2,MasVnrArea,YearRemodAdd,YearBuilt,TotRmsAbvGrd_6,TotRmsAbvGrd_8,FullBath_3,TotalBsmtSF,GarageArea,GarageCars_3,GarageCars_4,GrLivArea,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_7,OverallQual_8,OverallQual_9,OverallQual_10,SalePrice
True,False,True,False,False,False,False,False,10500,False,0,0,216,70.0,524,False,False,0.0,1971,1971,False,False,False,864,576,False,False,864,False,False,True,False,False,False,False,False,97000
True,False,False,False,False,False,False,False,8521,False,0,0,0,70.0,842,True,False,0.0,1967,1967,False,False,False,912,336,False,False,912,False,False,False,True,False,False,False,False,125000
True,False,True,False,False,False,False,False,3182,False,20,0,143,43.0,16,True,False,16.0,2006,2005,False,False,False,1373,430,False,False,1555,False,False,False,False,True,False,False,False,192500
True,False,False,False,False,False,True,False,8760,False,0,0,0,73.0,0,False,False,220.0,1959,1959,True,False,False,1194,312,False,False,1194,False,False,False,False,False,False,False,False,148000
True,False,False,False,False,False,True,False,10650,False,0,0,365,75.0,182,False,False,0.0,1976,1976,False,False,False,894,308,False,False,894,False,False,False,True,False,False,False,False,128200
True,False,False,True,False,False,True,False,7851,True,48,1100,288,68.40684410646388,625,False,True,90.8008547008547,2002,2002,False,True,False,860,440,False,False,1960,False,False,False,False,False,False,False,False,216500
True,False,False,False,False,False,False,False,8773,False,105,0,132,65.0,24,False,False,98.0,2004,2004,True,False,False,1414,494,False,False,1414,False,False,False,False,True,False,False,False,185500
True,False,False,False,False,False,False,False,9453,True,70,730,370,68.40684410646388,402,False,False,0.0,2003,1993,False,False,False,996,457,False,False,1744,False,False,False,False,True,False,False,False,194500
True,False,False,False,False,False,False,False,8741,True,140,689,0,52.0,94,True,False,0.0,1950,1945,False,False,False,735,220,False,False,1487,False,False,False,False,False,False,False,False,113000
True,False,True,False,False,False,False,False,3880,False,42,0,58,40.0,329,False,False,0.0,1997,1945,False,False,False,686,0,False,False,866,False,False,False,True,False,False,False,False,110500
True,False,False,False,False,False,False,False,5000,False,0,551,0,63.0,0,False,False,0.0,1950,1900,True,False,False,540,352,False,False,1440,False,False,False,True,False,False,False,False,79000
True,False,False,False,False,False,False,False,10762,True,28,591,0,75.0,0,True,False,0.0,1980,1980,True,False,False,626,288,False,False,1217,False,False,False,False,False,False,False,False,120000
True,False,False,False,False,False,True,False,8880,True,130,888,0,68.40684410646388,695,False,True,0.0,2002,1994,False,True,False,948,463,False,False,2110,False,False,False,False,True,False,False,False,205000
False,True,False,True,False,False,False,False,9142,False,60,1020,0,69.0,0,False,False,0.0,1950,1910,False,False,False,1020,440,False,False,1928,False,False,False,False,False,False,False,False,137000
True,False,True,False,False,False,False,False,11310,False,30,0,0,75.0,0,True,False,0.0,1954,1954,False,False,False,1367,451,False,False,1375,False,False,False,False,False,False,False,False,140000
True,False,False,False,False,False,False,False,11317,True,68,828,144,72.0,0,False,False,101.0,2003,2003,False,True,False,840,500,False,False,1668,False,False,False,False,True,False,False,False,180000
True,False,False,False,False,False,False,False,5350,False,0,0,263,55.0,0,False,False,0.0,1966,1940,True,False,False,728,0,False,False,1306,False,True,False,False,False,False,False,False,76500
True,False,False,False,False,False,False,False,8366,True,45,842,138,65.0,0,False,False,0.0,2004,2004,True,False,False,798,520,False,False,1640,False,False,False,False,False,False,False,False,173000
True,False,False,False,False,False,False,False,9350,False,0,0,333,85.0,270,False,False,108.0,1991,1964,False,False,False,1302,309,False,False,1302,False,False,False,False,False,False,False,False,158000
True,False,False,False,False,False,True,False,8400,False,0,0,250,70.0,922,False,False,0.0,1957,1957,False,False,False,1314,294,False,False,1314,False,False,False,True,False,False,False,False,145000
True,False,False,True,False,False,False,False,8738,True,0,1286,192,66.0,0,True,False,302.0,1999,1999,False,True,False,975,429,False,False,2291,False,False,False,False,True,False,False,False,230000
True,False,False,False,False,False,False,False,8791,True,56,864,216,64.0,503,False,False,0.0,2003,2003,False,False,False,864,673,False,False,1728,False,False,False,False,False,False,False,False,207500
True,False,False,False,False,False,True,False,8814,True,110,0,123,68.0,1334,True,False,180.0,2006,2006,False,True,False,1604,660,False,False,1604,False,False,False,False,True,False,False,False,220000
True,False,False,False,False,False,False,False,12435,True,96,829,0,80.0,361,True,False,172.0,2001,2001,False,False,False,963,564,False,False,1792,False,False,False,False,True,False,False,False,231500
True,False,False,False,False,False,True,False,8471,False,12,0,292,88.0,506,True,False,46.0,1995,1977,True,False,False,506,492,False,False,1212,False,False,False,False,False,False,False,False,151000
True,False,False,False,False,False,True,False,5500,False,0,0,0,50.0,234,False,False,0.0,2001,1929,True,False,False,926,484,False,False,1316,False,False,False,True,False,False,False,False,130000
True,False,False,False,False,False,False,False,12090,False,0,0,276,78.0,588,True,False,210.0,1981,1981,False,False,False,1422,576,False,False,1422,False,False,False,False,False,False,False,False,175500
True,False,False,False,False,False,True,False,11207,True,75,709,95,70.0,714,True,False,0.0,1997,1997,False,True,False,802,413,False,False,1511,False,False,False,False,False,False,False,False,185000
True,False,False,True,False,False,False,False,8400,True,24,720,262,60.0,378,True,False,0.0,1997,1939,False,True,False,720,240,False,False,2192,False,False,False,True,False,False,False,False,179500
True,False,True,False,False,False,False,False,6900,False,25,0,0,71.0,403,True,False,0.0,1955,1940,False,False,False,740,924,False,False,778,False,False,False,True,False,False,False,False,120500
True,False,False,False,False,False,True,False,7917,True,30,0,370,68.40684410646388,751,True,False,174.0,1976,1976,True,False,False,1143,504,False,False,1113,False,False,False,False,False,False,False,False,148000
True,False,False,True,False,False,False,False,11764,True,57,1106,132,92.0,524,True,False,348.0,2007,1999,False,False,False,1152,671,True,False,2270,False,False,False,False,False,True,False,False,290000
True,False,False,False,False,False,True,False,9600,False,0,0,289,80.0,620,True,False,183.0,1988,1958,True,False,False,1240,338,False,False,1632,False,False,False,False,False,False,False,False,139000
True,False,True,False,False,False,False,False,8314,False,0,0,168,76.0,546,False,False,0.0,1982,1982,False,False,False,816,264,False,False,816,False,False,False,True,False,False,False,False,124500
True,False,False,False,False,False,False,False,7264,True,0,596,74,55.0,0,False,False,0.0,2007,1925,False,False,False,952,672,False,False,1548,False,False,False,False,True,False,False,False,205000
True,False,False,True,False,False,False,False,10005,True,117,866,288,83.0,392,True,False,299.0,1977,1977,False,True,False,1160,505,False,False,2022,False,False,False,False,True,False,False,False,192000
True,False,False,False,False,False,False,False,11287,True,84,807,0,82.0,421,True,False,340.0,1989,1989,False,False,False,807,575,False,False,1982,False,False,False,False,True,False,False,False,228500
True,False,True,False,False,False,False,False,7200,False,120,0,0,60.0,905,False,False,68.0,2006,2006,False,False,False,1262,572,False,False,1262,False,False,False,False,False,False,False,False,185000
True,False,True,False,False,False,True,False,5063,False,62,0,172,34.0,904,True,False,166.0,2008,2007,True,False,False,1314,626,False,False,1314,False,False,False,False,True,False,False,False,207500
True,False,False,False,False,False,False,False,9612,False,150,0,210,74.0,0,True,False,72.0,2009,2008,True,False,False,1468,898,True,False,1468,False,False,False,False,False,True,False,False,244600
True,False,True,False,False,False,True,False,8012,False,0,0,0,50.0,430,False,False,0.0,1992,1992,False,False,False,1575,529,False,False,1575,False,False,False,False,False,False,False,False,179200
True,False,True,False,False,False,False,False,4251,True,54,625,0,35.0,0,False,False,0.0,2007,2006,False,False,False,625,528,False,False,1250,False,False,False,False,True,False,False,False,164700
True,False,False,False,False,False,False,False,9786,True,0,649,0,77.0,600,True,False,0.0,1981,1962,False,False,False,912,440,False,False,1734,False,False,False,False,False,False,False,False,159000
True,False,False,False,False,False,False,False,8125,False,0,0,0,68.40684410646388,614,False,False,0.0,1971,1971,False,False,False,858,0,False,False,858,False,False,True,False,False,False,False,False,88000
True,False,False,False,False,False,False,False,9819,False,0,0,0,68.40684410646388,450,False,False,31.0,1967,1967,False,False,False,882,280,False,False,900,False,False,False,True,False,False,False,False,122000
True,False,False,False,False,False,False,False,8730,False,0,698,0,60.0,0,False,False,0.0,2003,1915,False,False,False,698,384,False,False,1396,False,False,False,False,False,False,False,False,153575
True,False,False,False,False,False,False,False,11409,True,0,568,0,60.0,292,True,False,0.0,2008,1949,False,True,False,768,281,False,False,1716,False,False,False,True,False,False,False,False,131000
True,False,False,False,False,False,True,False,9600,False,0,0,110,80.0,1285,False,True,238.0,1953,1953,False,False,False,1416,418,False,False,1644,False,False,False,False,False,False,False,False,167000
True,False,False,False,False,False,True,False,7937,False,0,0,120,37.0,819,False,False,0.0,1984,1984,True,False,False,1003,588,False,False,1003,False,False,False,False,False,False,False,False,142500
True,False,False,True,False,False,False,False,13710,True,0,648,289,75.0,420,False,False,0.0,1950,1950,True,False,False,910,282,False,False,1558,False,False,False,True,False,False,False,False,152000
True,False,False,False,False,False,False,False,14000,False,36,0,0,80.0,0,True,False,0.0,2004,1950,True,False,False,1092,300,False,False,1152,False,False,False,False,False,False,False,False,158500
True,False,True,False,False,False,True,False,15750,False,0,0,0,90.0,841,False,True,56.0,1953,1953,False,False,False,1165,375,False,False,1336,False,False,False,True,False,False,False,False,157000
True,False,False,True,False,False,False,False,16226,True,50,1242,208,66.0,281,True,False,0.0,1999,1998,False,False,False,1028,683,False,False,2452,False,False,False,False,False,True,False,False,267000
True,False,False,False,False,False,True,False,9800,False,0,0,256,70.0,894,False,False,0.0,1972,1972,False,False,False,894,552,False,False,894,False,False,False,True,False,False,False,False,149900
True,False,False,False,False,False,False,False,7920,False,144,371,0,68.40684410646388,0,False,False,0.0,1950,1920,True,False,False,319,0,False,False,1406,False,False,False,False,False,False,False,False,89500
True,False,False,False,False,False,False,False,12342,False,0,0,158,68.40684410646388,262,False,False,0.0,1950,1940,False,False,False,861,539,False,False,861,False,False,True,False,False,False,False,False,82500
True,False,False,False,False,False,False,False,7685,True,63,804,190,68.40684410646388,518,True,False,112.0,1994,1993,True,False,False,697,420,False,False,1501,False,False,False,False,False,False,False,False,165600
True,False,True,False,False,False,True,False,8000,False,0,0,0,50.0,680,True,False,0.0,2002,1948,False,False,False,972,240,False,False,972,False,False,False,False,False,False,False,False,132000
True,False,False,False,False,False,True,False,7800,False,0,325,0,65.0,507,True,False,0.0,1950,1939,False,False,False,793,410,False,False,1118,False,False,False,True,False,False,False,False,119900
True,False,False,False,False,False,False,False,9600,True,0,809,0,60.0,16,True,False,0.0,1990,1925,True,False,False,728,546,False,False,1641,False,False,False,False,True,False,False,False,178000
True,False,False,False,False,False,True,False,7795,True,51,716,100,71.0,425,True,False,0.0,2005,2004,True,False,False,716,432,False,False,1432,False,False,False,False,True,False,False,False,188500
True,False,False,False,False,False,True,False,14115,False,48,0,233,68.40684410646388,1036,False,True,225.0,1980,1980,True,False,False,1372,588,False,False,1472,False,False,False,False,True,False,False,False,187500
True,False,False,False,False,False,True,False,5820,False,98,0,142,49.0,256,False,False,0.0,2005,1955,True,False,False,1162,220,False,False,1163,False,True,False,False,False,False,False,False,126175
True,False,True,False,False,False,False,False,5000,False,0,0,0,50.0,116,False,False,0.0,1950,1941,False,False,False,720,360,False,False,803,False,False,False,True,False,False,False,False,87000
True,False,False,False,False,False,False,False,11600,True,45,0,0,80.0,565,False,False,175.0,1960,1960,False,False,False,1383,292,False,False,1383,False,False,False,False,False,False,False,False,145250
True,False,False,False,True,False,False,False,11888,False,60,689,0,68.40684410646388,0,False,False,0.0,1994,1916,False,False,False,844,441,False,False,2134,False,False,False,False,False,False,False,False,214500
